Pos,PPG,APG,RPG,Label
PG,2.0,1.4583333333333333,1.0416666666666667,Reserva
SF,11.671641791044776,1.5671641791044777,4.388059701492537,Reserva
PF,2.8421052631578947,0.4736842105263157,0.7894736842105263,Reserva
SG,5.133333333333334,1.2,2.533333333333333,Reserva
C,1.2222222222222223,0.1666666666666666,2.611111111111111,Reserva
PG,10.213333333333331,3.826666666666666,2.1333333333333333,Role Player
SF,5.18,0.62,1.92,Reserva
SG,3.30188679245283,0.7169811320754716,2.339622641509434,Reserva
SG,2.4482758620689653,1.6206896551724137,1.0344827586206895,Reserva
PG,5.428571428571429,0.7142857142857143,1.1428571428571428,Reserva
PG,10.153846153846152,7.230769230769231,6.923076923076923,Role Player
PG,11.608695652173912,6.2898550724637685,2.9130434782608696,Role Player
PF,18.857142857142858,1.974025974025974,6.077922077922078,Role Player
SG,15.65432098765432,4.08641975308642,5.049382716049383,Role Player
SG,11.5625,5.453125,4.78125,Role Player
SG,7.871794871794871,1.3846153846153846,2.051282051282051,Reserva
C,5.950617283950617,1.148148148148148,5.3580246913580245,Reserva
SG,12.861538461538462,3.507692307692308,3.815384615384616,Role Player
SG,22.646341463414632,4.548780487804878,4.426829268292683,Role Player
SG,3.161290322580645,0.5,1.1451612903225807,Reserva
PF,13.18918918918919,1.662162162162162,5.594594594594595,Role Player
SG,12.1375,1.85,1.8875,Reserva
C,4.596491228070176,1.7894736842105263,3.631578947368421,Reserva
SF,5.230769230769231,1.8846153846153848,2.769230769230769,Reserva
PF,6.475609756097561,1.5853658536585369,4.402439024390244,Reserva
PF,5.922077922077922,0.961038961038961,1.9870129870129871,Reserva
SG,12.181818181818182,2.909090909090909,4.090909090909091,Role Player
C,4.238095238095238,0.8095238095238095,4.285714285714286,Reserva
SG,3.0,0.6153846153846154,1.4615384615384617,Reserva
C,5.7073170731707314,0.8048780487804879,5.7073170731707314,Reserva
PF,6.776119402985074,1.2835820895522387,4.08955223880597,Reserva
C,3.5294117647058822,0.2549019607843137,3.196078431372549,Reserva
SG,7.947368421052632,1.0526315789473684,1.736842105263158,Reserva
PG,17.743243243243242,5.0,3.8378378378378377,Role Player
SG,0.6,0.6,0.2,Reserva
SG,11.756410256410255,3.3076923076923075,2.858974358974359,Role Player
SF,14.2625,1.4875,3.375,Role Player
C,1.5,0.625,3.25,Reserva
PF,1.5,0.0,1.6666666666666667,Reserva
SG,24.925925925925927,4.685185185185185,4.518518518518518,All-Star
PF,6.294117647058823,1.2058823529411764,4.676470588235294,Reserva
PF,0.0,0.0,1.0,Reserva
SG,14.26086956521739,2.0434782608695654,2.5217391304347827,Reserva
C,0.8888888888888888,0.1111111111111111,1.2222222222222223,Reserva
SF-SG,5.277777777777778,0.9027777777777778,2.138888888888889,Reserva
PG,13.020833333333334,3.1666666666666665,3.25,Role Player
PG,2.34375,0.625,0.53125,Reserva
SF,10.951219512195122,1.646341463414634,3.1341463414634148,Reserva
SG,20.142857142857142,3.571428571428572,3.0,Role Player
SF,3.0,1.0,0.0,Reserva
PG,2.5,0.55,0.35,Reserva
SG,14.528571428571428,1.6285714285714286,4.942857142857143,Role Player
PG,2.2857142857142856,0.9285714285714286,1.0714285714285714,Reserva
SG,1.25,0.5,1.25,Reserva
SG,4.018518518518518,0.4629629629629629,2.6481481481481484,Reserva
SF,0.0,0.0,0.75,Reserva
C,1.4666666666666666,0.4,1.1333333333333333,Reserva
SF,11.258064516129032,1.532258064516129,2.4838709677419355,Reserva
PG,12.805555555555555,4.722222222222222,1.9722222222222223,Role Player
SG,7.71875,1.046875,3.0,Reserva
SG,22.15254237288136,4.88135593220339,5.322033898305085,Role Player
PG,7.413793103448276,2.034482758620689,1.4137931034482758,Reserva
SF,2.1666666666666665,0.3333333333333333,1.8333333333333333,Reserva
PG,4.473684210526316,2.0526315789473686,1.4736842105263157,Reserva
SG,13.405405405405403,2.189189189189189,5.22972972972973,Role Player
PG-SG,8.6,3.8,2.25,Reserva
C,13.864864864864863,0.918918918918919,10.83783783783784,All-Star
PF,13.465753424657532,2.0136986301369864,6.561643835616438,Role Player
SF,5.396551724137931,1.1896551724137931,2.5517241379310347,Reserva
PG,4.596153846153846,2.230769230769231,2.6538461538461537,Reserva
PG,3.6216216216216215,2.027027027027027,1.7567567567567568,Reserva
SF,5.660377358490566,0.9622641509433962,3.7735849056603774,Reserva
C,12.767123287671232,2.356164383561644,6.986301369863014,Role Player
PF,4.6923076923076925,0.6923076923076923,3.2564102564102564,Reserva
PG,7.681818181818182,2.984848484848485,2.378787878787879,Reserva
C,6.521739130434782,1.1521739130434785,9.08695652173913,Role Player
SF,9.972972972972974,2.1486486486486487,5.378378378378378,Role Player
PF,7.722222222222222,1.1527777777777777,5.486111111111111,Reserva
SG,7.445945945945946,1.4864864864864864,1.7162162162162162,Reserva
SG,13.876543209876544,2.728395061728395,2.6790123456790123,Role Player
SG,2.857142857142857,0.4285714285714285,1.0,Reserva
SG,1.3529411764705883,0.1176470588235294,0.8235294117647058,Reserva
PF,10.5,1.3243243243243243,7.31081081081081,Role Player
C,4.424242424242424,0.7878787878787878,3.3484848484848486,Reserva
SF,3.15625,1.75,3.34375,Reserva
PG,12.391304347826088,5.333333333333333,2.579710144927536,Role Player
PF,2.066666666666667,0.2666666666666666,1.3333333333333333,Reserva
PG,17.083333333333332,4.083333333333333,2.25,Role Player
SG,5.378048780487805,1.1097560975609757,1.9634146341463408,Reserva
PG,9.454545454545457,2.696969696969697,2.484848484848485,Reserva
SG,0.4615384615384615,0.0769230769230769,0.1538461538461538,Reserva
PF,5.714285714285714,0.8571428571428571,4.285714285714286,Reserva
C,1.0,0.5,2.25,Reserva
C,25.20833333333333,5.354166666666667,12.854166666666666,Superstar
SF,12.6125,1.95,5.4125,Role Player
SG,13.2,1.56,4.32,Reserva
SF,4.17948717948718,0.6410256410256411,3.2564102564102564,Reserva
SG,10.275,2.3125,1.2375,Reserva
SG,6.6,2.6,0.8,Reserva
SF,9.6625,1.2375,3.4375,Reserva
SF,5.712328767123288,0.6575342465753424,4.082191780821918,Reserva
PG,26.392156862745097,6.078431372549019,5.117647058823529,All-Star
SG,8.89873417721519,0.6075949367088608,1.6075949367088609,Reserva
PF,28.133333333333333,2.32,11.093333333333334,All-Star
C,5.806451612903226,0.6451612903225806,4.032258064516129,Reserva
C,5.307692307692308,0.5128205128205128,7.371794871794871,Role Player
C,9.951612903225806,1.4516129032258065,7.887096774193548,Role Player
PF,4.1506849315068495,0.5205479452054794,2.3835616438356166,Reserva
PG,6.25925925925926,3.0185185185185186,1.851851851851852,Reserva
PG,4.315789473684211,3.8157894736842106,1.6842105263157894,Reserva
SF,2.0,1.0,0.0,Reserva
SG,23.0,5.2125,3.9375,Role Player
PF,4.884615384615385,0.3653846153846153,4.057692307692308,Reserva
C,5.949367088607595,0.8987341772151899,4.556962025316456,Reserva
PG,12.5875,6.55,3.2375,Role Player
SG,7.232142857142857,1.4107142857142858,2.321428571428572,Reserva
SG,4.136363636363637,0.7045454545454546,1.9090909090909087,Reserva
SG,3.4,1.0,1.8,Reserva
PG,1.0,0.0,0.5,Reserva
PG,17.28,4.786666666666667,4.08,Role Player
PG,1.7,1.0,0.3,Reserva
C,15.012820512820513,3.0384615384615383,15.987179487179487,Superstar
PF,3.1666666666666665,1.625,1.9583333333333333,Reserva
PG,13.442307692307692,5.961538461538462,4.25,Role Player
SF,26.352941176470587,5.382352941176471,6.823529411764706,All-Star
SF,0.0,0.0,0.3333333333333333,Reserva
PF,3.973684210526316,0.5263157894736842,2.131578947368421,Reserva
SG,11.22077922077922,1.025974025974026,2.831168831168831,Reserva
C,22.936507936507937,3.1587301587301586,10.952380952380953,All-Star
SF,7.111111111111111,0.9861111111111112,3.111111111111111,Reserva
PG,4.148148148148148,1.9444444444444444,1.7592592592592593,Reserva
PG,4.8125,2.083333333333333,1.75,Reserva
SF,2.0,0.0,1.0,Reserva
PG,19.423076923076923,5.173076923076923,5.096153846153846,Role Player
PG,8.142857142857142,3.071428571428572,1.8571428571428568,Reserva
PF,5.875,0.5625,4.78125,Reserva
C,12.25974025974026,1.324675324675325,7.1688311688311686,Role Player
PG,3.5625,1.25,1.125,Reserva
C,5.6,1.0,4.236363636363636,Reserva
PG,6.890243902439025,2.475609756097561,1.902439024390244,Reserva
SG,3.098360655737705,0.3114754098360656,0.7704918032786885,Reserva
SG,10.21951219512195,2.451219512195122,3.0365853658536586,Reserva
PF,5.857142857142857,1.238095238095238,3.571428571428572,Reserva
SG,6.9375,1.0,1.375,Reserva
SF,17.771929824561404,2.894736842105264,3.1578947368421053,Role Player
PG,11.561643835616438,4.383561643835616,2.794520547945205,Role Player
PG,2.983050847457627,3.288135593220339,1.9491525423728813,Reserva
C,14.084507042253522,1.4788732394366195,10.985915492957746,All-Star
C,4.981132075471698,0.7169811320754716,2.547169811320755,Reserva
SG,7.142857142857143,3.7857142857142856,3.071428571428572,Reserva
SF,15.285714285714286,1.9523809523809523,4.809523809523809,Role Player
SG,6.206896551724138,1.0,1.5862068965517242,Reserva
C,17.232876712328768,4.178082191780822,8.10958904109589,Role Player
C,10.064935064935066,3.090909090909091,8.03896103896104,Role Player
PF,11.491228070175438,1.280701754385965,5.105263157894737,Role Player
SF,21.949367088607595,3.329113924050633,5.658227848101266,Role Player
SG,1.4047619047619049,0.1666666666666666,0.3809523809523809,Reserva
PG,8.5,1.0,0.75,Reserva
PF,12.182926829268292,1.2073170731707317,7.121951219512195,Role Player
SG,8.861538461538462,2.507692307692308,2.1846153846153844,Reserva
C,13.5,1.4285714285714286,10.732142857142858,All-Star
PF,17.620689655172413,2.3448275862068964,7.879310344827586,Role Player
SG,18.014492753623188,2.231884057971014,2.463768115942029,Role Player
C,8.414634146341463,1.8414634146341464,7.597560975609756,Role Player
SG,4.333333333333333,0.9365079365079364,1.9206349206349207,Reserva
PF,8.419753086419753,0.7037037037037037,3.938271604938272,Reserva
PG,8.364864864864865,4.621621621621622,2.324324324324324,Role Player
PG,6.4,2.4,2.0,Reserva
SG,8.571428571428571,1.5714285714285714,3.557142857142857,Reserva
PF,11.042857142857144,7.257142857142857,7.642857142857143,Role Player
SG,12.121951219512194,0.6097560975609756,3.2439024390243905,Reserva
PF,10.345454545454546,1.4363636363636365,8.436363636363636,Role Player
PF,10.846153846153848,1.2692307692307692,3.1538461538461537,Reserva
PF,21.41379310344828,5.758620689655173,7.379310344827586,All-Star
SG,2.0,1.3333333333333333,0.8333333333333334,Reserva
SG,17.473684210526315,2.719298245614035,3.929824561403509,Role Player
SG,30.43055555555556,8.75,5.402777777777778,Superstar
SF,6.52542372881356,0.8983050847457628,2.7457627118644066,Reserva
C,11.0,0.9736842105263158,4.026315789473684,Reserva
PG,8.380281690140846,2.140845070422535,1.7887323943661972,Reserva
SG,17.46268656716418,2.8955223880597014,2.626865671641791,Role Player
SG,10.846153846153848,1.641025641025641,3.333333333333333,Reserva
PF,18.575,2.4,5.4625,Role Player
SG,6.666666666666667,1.2222222222222223,2.6666666666666665,Reserva
PG,9.517857142857142,3.1607142857142856,2.3392857142857144,Reserva
PG,6.608695652173913,2.391304347826087,2.652173913043478,Reserva
SG,7.873015873015873,1.2698412698412698,4.174603174603175,Reserva
C,0.5714285714285714,0.3571428571428571,0.7142857142857143,Reserva
SF,3.0,0.6666666666666666,2.4444444444444446,Reserva
SF,2.0,0.0,1.0,Reserva
SG,1.0,0.0,0.0,Reserva
SF,5.35,1.1,1.9,Reserva
C,8.75,1.5,6.75,Role Player
PF,3.28,0.48,2.16,Reserva
C,5.125,0.6875,3.8125,Reserva
SF,9.626666666666669,1.413333333333333,3.7466666666666666,Reserva
PF,4.444444444444445,0.8888888888888888,2.2777777777777777,Reserva
SG,13.4875,1.9375,3.8375,Reserva
C,6.538461538461538,0.8653846153846154,3.3846153846153846,Reserva
PG,9.955223880597014,2.776119402985074,2.701492537313433,Reserva
SF,2.4166666666666665,1.8333333333333333,3.0,Reserva
SG,1.1428571428571428,0.7857142857142857,0.5,Reserva
SG,18.97530864197531,6.0,4.506172839506172,Role Player
SG,12.166666666666666,2.125,4.041666666666667,Reserva
SF,2.25,0.2083333333333333,1.0,Reserva
SF,13.911764705882351,2.4558823529411766,6.75,Role Player
C,6.479166666666667,1.2708333333333333,4.395833333333333,Reserva
SG,14.7,1.5833333333333333,2.75,Reserva
SG,1.0,1.0,0.0,Reserva
C,12.875,4.708333333333333,7.361111111111111,Role Player
SG,6.608695652173913,1.0869565217391304,3.3043478260869565,Reserva
C,16.62962962962963,1.2962962962962965,12.493827160493828,All-Star
PF,2.3043478260869565,0.2898550724637681,2.333333333333333,Reserva
SG,3.8,0.6,1.0,Reserva
PF,1.5,0.0,0.75,Reserva
PF,12.61842105263158,0.8157894736842105,6.289473684210527,Role Player
SF,6.0,3.28125,3.84375,Reserva
PF,10.869565217391305,1.3043478260869563,5.869565217391305,Role Player
SF,11.46341463414634,4.780487804878049,4.195121951219512,Role Player
SG,12.0,3.5,3.0,Role Player
SF,16.084745762711865,3.8983050847457625,5.322033898305085,Role Player
PG,24.433333333333334,5.1,3.783333333333333,All-Star
PF,5.37037037037037,0.6666666666666666,3.6666666666666665,Reserva
SF,3.693548387096774,0.9193548387096774,2.2096774193548385,Reserva
PG,7.516129032258065,5.612903225806452,3.0806451612903225,Role Player
PG,8.0,1.0,3.0,Reserva
PG,1.0666666666666669,0.6,0.8,Reserva
SF,13.142857142857142,1.5454545454545454,4.558441558441558,Role Player
SF,6.661764705882353,1.088235294117647,2.75,Reserva
PG,14.577777777777778,5.288888888888889,2.7777777777777777,Role Player
PF,27.451219512195124,9.109756097560975,8.646341463414634,All-Star
PG,9.333333333333334,3.5,2.5,Reserva
C,7.0,0.8333333333333334,3.9722222222222223,Reserva
SF,1.5,0.75,0.85,Reserva
PG,5.214285714285714,3.142857142857143,2.2142857142857144,Reserva
PF,5.797297297297297,0.5675675675675675,3.324324324324324,Reserva
C,4.621621621621622,1.5945945945945943,4.45945945945946,Reserva
PF,2.388888888888889,0.1111111111111111,1.7222222222222223,Reserva
C,1.7741935483870968,0.2580645161290322,1.096774193548387,Reserva
PF,10.794520547945206,3.835616438356164,4.904109589041096,Role Player
SF,6.763636363636364,1.509090909090909,3.1272727272727274,Reserva
PF,5.5,1.75,2.75,Reserva
SF,8.681159420289855,1.6231884057971016,3.652173913043478,Reserva
PG,11.708333333333334,2.2916666666666665,3.4444444444444446,Reserva
SF,5.445945945945946,0.8243243243243243,2.918918918918919,Reserva
C,18.466666666666665,6.1066666666666665,10.706666666666669,All-Star
C,1.6666666666666667,0.1333333333333333,0.9333333333333332,Reserva
SF,3.05,0.45,1.9,Reserva
SF,4.625,0.25,2.375,Reserva
PG,5.073170731707317,2.8292682926829267,1.6097560975609757,Reserva
C,12.03896103896104,1.5194805194805194,15.207792207792208,All-Star
PG,7.914634146341464,3.1707317073170733,3.207317073170732,Reserva
PF,11.050632911392404,1.6329113924050631,3.645569620253165,Reserva
SG,7.643835616438356,1.6986301369863013,2.410958904109589,Reserva
SF,9.202702702702704,0.9594594594594594,4.081081081081081,Reserva
SG,6.346153846153846,0.8846153846153846,1.6730769230769231,Reserva
PF,5.361111111111111,0.7083333333333334,3.25,Reserva
SG,1.6428571428571428,0.2857142857142857,0.7857142857142857,Reserva
PF,6.7,1.3,3.2,Reserva
SG,9.205479452054794,1.2054794520547945,2.26027397260274,Reserva
C,6.71830985915493,1.2253521126760565,6.647887323943662,Role Player
PF,16.12987012987013,1.8311688311688312,6.2727272727272725,Role Player
SF,0.0,0.0,0.0,Reserva
PF,8.716666666666667,1.2,4.8,Reserva
SG,12.9125,2.325,4.05,Role Player
PG,4.277777777777778,1.8148148148148149,1.7037037037037035,Reserva
C,4.109090909090909,0.7454545454545455,3.109090909090909,Reserva
SG,16.708333333333332,3.0,3.9166666666666665,Role Player
SF,0.9714285714285714,0.3142857142857143,0.4571428571428571,Reserva
PF,2.943396226415094,0.1698113207547169,1.5471698113207548,Reserva
SG,12.013157894736842,2.3684210526315788,2.9473684210526314,Reserva
SG,10.733333333333333,1.933333333333333,4.733333333333333,Reserva
PG,3.4,1.0,0.4,Reserva
C,8.507246376811594,1.1884057971014492,7.507246376811594,Role Player
SF,16.22222222222222,2.333333333333333,4.666666666666667,Role Player
C,3.393939393939394,0.5151515151515151,2.121212121212121,Reserva
PF,5.375,0.625,4.0,Reserva
SF,12.084507042253522,4.211267605633803,3.661971830985916,Role Player
SG,1.7413793103448276,0.8275862068965517,1.293103448275862,Reserva
PG,26.876712328767123,6.589041095890411,4.452054794520548,All-Star
PG,18.0,4.0,0.0,Role Player
PG,5.549295774647887,1.971830985915493,1.845070422535212,Reserva
C,4.045454545454546,0.6363636363636364,3.257575757575758,Reserva
C,12.986486486486486,1.7027027027027026,3.972972972972973,Reserva
C,11.8125,1.9375,4.53125,Role Player
C,17.610169491525422,1.7457627118644068,9.254237288135592,All-Star
PG,16.243589743589745,6.884615384615385,5.564102564102564,All-Star
SF,5.75,1.0384615384615383,1.3846153846153846,Reserva
PF,0.0,0.0,0.0,Reserva
PF,9.917808219178085,1.2465753424657535,4.753424657534247,Reserva
PG,6.855072463768116,3.942028985507247,2.4057971014492754,Reserva
PG,2.555555555555556,3.1666666666666665,1.0555555555555556,Reserva
C,4.753246753246753,0.6883116883116883,4.051948051948052,Reserva
C,4.8108108108108105,0.6216216216216216,3.0405405405405403,Reserva
C,6.0256410256410255,0.5641025641025641,3.692307692307693,Reserva
PF,15.191176470588236,1.161764705882353,7.470588235294118,Role Player
PF,7.739726027397261,1.0,4.356164383561644,Reserva
PG,7.9423076923076925,2.826923076923077,2.5,Reserva
C,2.0,0.0,2.5,Reserva
SF,12.73015873015873,2.7301587301587302,3.142857142857143,Role Player
PF,7.540983606557377,0.9016393442622952,3.0491803278688523,Reserva
PF,2.6666666666666665,0.0,0.6666666666666666,Reserva
SG,4.017543859649122,1.4210526315789471,1.4385964912280702,Reserva
SG,21.382716049382715,3.3580246913580245,3.962962962962963,Role Player
PG,6.289473684210527,3.986842105263158,2.973684210526316,Reserva
SF,0.0,0.0,0.25,Reserva
PF,2.421052631578948,0.2105263157894736,1.3157894736842106,Reserva
SF,7.777777777777778,0.9753086419753086,2.469135802469136,Reserva
C,4.769230769230769,0.5076923076923077,2.6,Reserva
SG,5.055555555555555,0.9444444444444444,1.8333333333333333,Reserva
SG,0.0,0.0,0.0,Reserva
SF,1.5,0.0714285714285714,0.5,Reserva
SG,7.535714285714286,0.9107142857142856,2.482142857142857,Reserva
PF,0.0,0.0,0.0,Reserva
SG,6.324675324675325,0.9090909090909092,1.6363636363636365,Reserva
C,3.508196721311476,0.5737704918032787,4.032786885245901,Reserva
PF,4.043478260869565,0.391304347826087,3.5217391304347827,Reserva
SF,20.146341463414632,4.0,5.2317073170731705,Role Player
SF,9.985714285714286,0.7857142857142857,2.171428571428572,Reserva
SF,7.768292682926829,1.353658536585366,2.0,Reserva
SF,2.533333333333333,0.2,1.0,Reserva
PG,9.98780487804878,2.792682926829268,1.8780487804878048,Reserva
PF,14.605263157894736,2.763157894736842,6.447368421052632,Role Player
PF,15.61818181818182,1.4545454545454546,7.363636363636363,Role Player
SG,20.455696202531644,3.683544303797469,3.746835443037975,Role Player
SG,3.0,0.0,0.0,Reserva
SG,6.682539682539683,1.4444444444444444,1.0476190476190477,Reserva
C,10.27450980392157,2.235294117647059,6.862745098039215,Role Player
SG,0.0,0.0,1.0,Reserva
PF,0.0,0.5,0.5,Reserva
SG,12.46341463414634,2.2804878048780486,2.902439024390244,Reserva
PF,2.1343283582089554,1.164179104477612,4.149253731343284,Reserva
SG,4.666666666666667,1.1666666666666667,2.6666666666666665,Reserva
PF,13.592592592592592,1.3333333333333333,5.351851851851852,Role Player
PF,11.52054794520548,1.9452054794520548,5.602739726027397,Role Player
PG,3.333333333333333,2.333333333333333,0.6666666666666666,Reserva
PF,8.727272727272727,0.6363636363636364,4.454545454545454,Reserva
C,4.225806451612903,0.3548387096774194,3.161290322580645,Reserva
PG,8.640625,3.21875,2.375,Reserva
SF-SG,4.976744186046512,0.3255813953488372,1.7674418604651163,Reserva
SG,0.5,0.6666666666666666,0.1666666666666666,Reserva
PG,8.074074074074074,2.851851851851852,5.666666666666667,Reserva
PG,16.691358024691358,3.382716049382716,3.6666666666666665,Role Player
C,7.641509433962264,0.9622641509433962,4.339622641509434,Reserva
SF,3.0416666666666665,0.5416666666666666,1.4791666666666667,Reserva
C,8.681818181818182,1.2424242424242424,6.848484848484849,Role Player
PG,8.702702702702704,2.027027027027027,2.2972972972972974,Reserva
PG,4.94,3.58,2.08,Reserva
PG,4.463414634146342,1.829268292682927,1.195121951219512,Reserva
PF,1.0,0.3333333333333333,1.0,Reserva
C,1.7142857142857142,0.5714285714285714,2.0,Reserva
C,4.366666666666666,0.6666666666666666,5.6,Reserva
C,2.489795918367347,0.4489795918367347,1.7755102040816326,Reserva
C,12.03896103896104,1.5584415584415583,5.688311688311688,Role Player
PG,5.935897435897436,3.2051282051282053,2.269230769230769,Reserva
C,14.329113924050631,1.810126582278481,8.962025316455696,Role Player
SG,7.928571428571429,1.4857142857142858,4.6571428571428575,Reserva
PF,4.75,0.3888888888888889,2.583333333333333,Reserva
SF,4.971014492753623,1.3768115942028984,3.420289855072464,Reserva
C,7.142857142857143,2.051948051948052,6.103896103896104,Role Player
PF,2.671232876712329,0.273972602739726,2.2054794520547945,Reserva
C,4.384615384615385,0.3076923076923077,4.615384615384615,Reserva
C,6.285714285714286,0.4285714285714285,3.0357142857142856,Reserva
SG,23.133333333333333,4.306666666666667,5.2,Role Player
PF,11.473684210526317,2.723684210526316,5.671052631578948,Role Player
C,4.0,1.0,4.0,Reserva
SF,3.901639344262295,0.6721311475409836,1.9672131147540983,Reserva
SF,11.765432098765432,1.2098765432098766,4.481481481481482,Reserva
C,5.405797101449275,1.579710144927536,4.652173913043479,Reserva
PG,2.4,0.6,0.8,Reserva
C,2.117647058823529,0.5294117647058824,2.176470588235294,Reserva
PF,12.612903225806452,1.903225806451613,4.870967741935484,Role Player
PG,7.654545454545454,3.5454545454545454,1.7272727272727273,Reserva
SF,7.888888888888889,1.9166666666666667,2.5,Reserva
PF,3.8780487804878048,0.6951219512195121,2.3536585365853657,Reserva
C,2.0,0.0,0.0,Reserva
SG,2.296875,0.578125,1.0625,Reserva
PG,18.63793103448276,7.879310344827586,5.396551724137931,All-Star
PF,4.2,0.0,1.8,Reserva
PG,8.84,4.52,2.76,Role Player
PG,12.65079365079365,6.238095238095238,4.349206349206349,Role Player
PG,3.0,0.9130434782608696,1.9130434782608696,Reserva
C,3.0,2.0,1.0,Reserva
PG,0.5,0.3571428571428571,0.2857142857142857,Reserva
PF,4.1,0.6,1.85,Reserva
C,1.75,0.25,2.125,Reserva
C,7.081081081081081,1.9189189189189189,5.405405405405405,Reserva
C,4.3090909090909095,0.8181818181818182,4.1454545454545455,Reserva
C,6.914634146341464,0.6951219512195121,4.7926829268292686,Reserva
SF,1.9565217391304348,0.391304347826087,1.173913043478261,Reserva
SF,14.727272727272728,2.038961038961039,6.3896103896103895,Role Player
PF,13.205479452054794,1.6849315068493151,6.821917808219178,Role Player
PF,22.666666666666668,1.1875,6.583333333333333,Role Player
C,8.49367088607595,1.1518987341772151,5.620253164556962,Role Player
SG,5.5,1.2714285714285714,1.7,Reserva
PF,1.04,0.08,0.68,Reserva
SF,14.121951219512194,2.609756097560976,4.743902439024391,Role Player
PG,0.6666666666666666,0.0,0.0,Reserva
SG,6.0,1.0625,1.6875,Reserva
C,1.2222222222222223,0.1111111111111111,1.2222222222222223,Reserva
SG,1.3333333333333333,0.3333333333333333,1.0,Reserva
PF,5.583333333333333,0.8888888888888888,4.388888888888889,Reserva
C,16.134146341463413,2.5609756097560976,7.975609756097561,Role Player
PF,14.52542372881356,2.152542372881356,6.728813559322034,Role Player
SG,5.8,3.6,1.0,Reserva
SG,17.114285714285714,3.0,2.5428571428571427,Role Player
SG,3.0,0.6190476190476191,1.8571428571428568,Reserva
C,4.642857142857143,0.238095238095238,2.880952380952381,Reserva
SF,12.901234567901234,2.851851851851852,3.5185185185185186,Role Player
SG,3.423076923076923,0.5,1.3076923076923077,Reserva
SG,15.081967213114757,3.9672131147540974,2.377049180327869,Role Player
SG,4.974358974358975,1.1794871794871795,4.743589743589744,Reserva
SF,2.0,0.0,5.0,Reserva
SF,4.130434782608695,0.7391304347826086,1.608695652173913,Reserva
PG,8.261538461538462,8.2,4.046153846153846,Role Player
PG,8.36,1.48,1.4,Reserva
SG,8.708333333333334,1.5833333333333333,3.0416666666666665,Reserva
PG,11.25,2.9,4.7,Role Player
PG,13.090909090909092,5.324675324675325,4.558441558441558,Role Player
PG,15.479166666666666,5.1875,3.9375,Role Player
C,11.635135135135137,2.0405405405405403,7.72972972972973,Role Player
SF,4.681818181818182,0.4090909090909091,3.5454545454545454,Reserva
PF,14.628205128205128,2.58974358974359,6.666666666666667,Role Player
SG,7.178082191780822,3.9178082191780814,3.191780821917808,Reserva
PG,19.417910447761194,6.223880597014926,3.1044776119402986,All-Star
PF,8.789473684210526,1.0526315789473684,3.25,Reserva
SF,8.210526315789474,0.868421052631579,4.2368421052631575,Reserva
SG,9.285714285714286,1.8857142857142857,1.6,Reserva
PG,4.857142857142857,2.75,1.3571428571428572,Reserva
SG,4.428571428571429,1.2142857142857142,2.9285714285714284,Reserva
PF,7.271604938271605,1.962962962962963,4.493827160493828,Reserva
SG,0.0,0.0,1.0,Reserva
PG,15.790123456790123,8.160493827160494,8.135802469135802,All-Star
SG,13.942028985507246,2.4782608695652173,3.463768115942029,Role Player
PG,6.125,2.125,1.5625,Reserva
SF,1.9166666666666667,0.1666666666666666,0.8333333333333334,Reserva
SG,10.185185185185183,4.796296296296297,3.5,Role Player
PG,15.18840579710145,5.188405797101449,3.768115942028986,Role Player
PG,10.902439024390244,4.390243902439025,2.731707317073171,Role Player
SG,8.275,1.7625,2.9375,Reserva
C,3.4242424242424243,0.4242424242424242,1.606060606060606,Reserva
PF,0.6666666666666666,0.0,1.3333333333333333,Reserva
SG,6.88,1.3066666666666666,1.88,Reserva
C,7.730769230769231,0.7692307692307693,2.5576923076923075,Reserva
SG,4.414634146341464,0.951219512195122,1.5609756097560976,Reserva
SG,9.231707317073171,2.865853658536585,5.170731707317073,Reserva
PG,3.333333333333333,0.0,0.0,Reserva
SG,0.8260869565217391,1.1304347826086956,1.2608695652173914,Reserva
PG,2.0,0.0,1.0,Reserva
PF,2.259259259259259,0.5185185185185185,2.0,Reserva
SF,13.9,1.6,5.025,Role Player
PG,6.641791044776119,3.074626865671642,1.4029850746268655,Reserva
PG,14.2,7.0285714285714285,2.9857142857142858,Role Player
PG,3.6666666666666665,4.333333333333333,2.0,Reserva
PF,7.1,1.0,2.3,Reserva
SG,8.415384615384616,1.907692307692308,2.3384615384615386,Reserva
PG,9.533333333333331,4.644444444444445,2.8,Role Player
SG,3.2549019607843137,1.156862745098039,0.9411764705882352,Reserva
C,5.253968253968254,0.8888888888888888,4.349206349206349,Reserva
PG,15.1875,4.78125,2.09375,Role Player
PF,4.082191780821918,0.6027397260273972,2.3972602739726026,Reserva
SG,20.013698630136982,2.5342465753424657,3.7945205479452055,Role Player
C,5.79245283018868,0.6226415094339622,6.6415094339622645,Role Player
SG,3.863013698630137,0.9315068493150684,1.917808219178082,Reserva
PF,8.89873417721519,1.139240506329114,3.050632911392405,Reserva
C,21.25609756097561,2.426829268292683,12.341463414634148,All-Star
PF,6.121951219512195,0.9390243902439024,5.573170731707317,Reserva
SF,8.215189873417721,2.189873417721519,3.088607594936709,Reserva
C,12.738461538461538,1.3384615384615384,6.415384615384616,Role Player
C,2.571428571428572,0.8412698412698413,2.380952380952381,Reserva
