Player,Pos,PPG,APG,RPG
Alexis Ajinca,C,5.307692307692308,0.3076923076923077,4.538461538461538
Cole Aldrich,C,1.6935483870967742,0.4032258064516129,2.548387096774193
LaMarcus Aldridge,PF,17.26388888888889,1.930555555555556,7.277777777777778
Lavoy Allen,PF,2.901639344262295,0.9344262295081968,3.60655737704918
Tony Allen,SG,9.056338028169014,1.380281690140845,5.507042253521127
Al-Farouq Aminu,SF,8.721311475409836,1.6229508196721312,7.39344262295082
Chris Andersen,C,2.333333333333333,0.4166666666666667,2.583333333333333
Alan Anderson,SF,2.8666666666666667,0.3666666666666666,0.8
Justin Anderson,SF,7.093333333333334,0.88,3.2666666666666666
Kyle Anderson,SG,3.4166666666666665,1.2638888888888888,2.888888888888889
Ryan Anderson,PF,13.59722222222222,0.9444444444444444,4.583333333333333
Giannis Antetokounmpo,SF,22.9,5.425,8.75
Carmelo Anthony,SF,22.41891891891892,2.8783783783783785,5.891891891891892
Joel Anthony,C,1.3157894736842106,0.1578947368421052,1.631578947368421
Trevor Ariza,SF,11.7,2.1875,5.7375
Darrell Arthur,PF,6.390243902439025,1.024390243902439,2.731707317073171
Omer Asik,C,2.7419354838709675,0.4838709677419355,5.258064516129032
D.J. Augustin,PG,7.897435897435898,2.67948717948718,1.5
Luke Babbitt,SF,4.764705882352941,0.5294117647058824,2.088235294117647
Ron Baker,SG,4.134615384615385,2.0576923076923075,1.8846153846153848
Wade Baldwin,PG,3.212121212121212,1.8484848484848484,1.393939393939394
Leandro Barbosa,SG,6.253731343283582,1.208955223880597,1.5522388059701493
J.J. Barea,PG,10.885714285714286,5.514285714285714,2.4
Harrison Barnes,PF,19.21518987341772,1.481012658227848,5.025316455696203
Matt Barnes,SF,7.121621621621622,2.621621621621621,5.22972972972973
Will Barton,SG,13.666666666666666,3.433333333333333,4.3
Brandon Bass,PF,5.615384615384615,0.4038461538461538,2.480769230769231
Nicolas Batum,SG,15.116883116883116,5.909090909090909,6.246753246753247
Jerryd Bayless,PG,11.0,4.333333333333333,4.0
Aron Baynes,C,4.866666666666666,0.4266666666666667,4.44
Kent Bazemore,SF,10.972602739726028,2.424657534246576,3.164383561643836
Bradley Beal,SG,23.103896103896105,3.467532467532468,3.103896103896104
Malik Beasley,SG,3.772727272727273,0.5,0.7727272727272727
Michael Beasley,PF,9.428571428571429,0.9464285714285714,3.446428571428572
Marco Belinelli,SG,10.54054054054054,1.9864864864864864,2.4054054054054053
DeAndre' Bembry,SF,2.6578947368421053,0.7368421052631579,1.5526315789473684
Dragan Bender,PF,3.395348837209302,0.5348837209302325,2.395348837209302
Anthony Bennett,PF,5.0,0.5217391304347826,3.391304347826087
Ben Bentil,PF,0.0,0.0,0.6666666666666666
Davis Bertans,PF,4.522388059701493,0.6865671641791045,1.4776119402985075
Patrick Beverley,SG,9.537313432835822,4.1940298507462686,5.880597014925373
Bismack Biyombo,C,5.962962962962963,0.9135802469135802,7.0
Nemanja Bjelica,PF,6.2,1.2153846153846153,3.753846153846154
Tarik Black,C,5.7164179104477615,0.582089552238806,5.104477611940299
Eric Bledsoe,PG,21.060606060606062,6.333333333333333,4.848484848484849
Bojan Bogdanovic,SF,13.74074074074074,1.3703703703703705,3.419753086419753
Andrew Bogut,C,2.925925925925926,1.8148148148148149,8.074074074074074
Joel Bolomboy,PF,1.8333333333333333,0.1666666666666666,1.4166666666666667
Devin Booker,SG,22.128205128205128,3.435897435897436,3.1923076923076925
Trevor Booker,PF,9.985915492957746,1.943661971830986,8.028169014084508
Avery Bradley,SG,16.254545454545454,2.2,6.072727272727272
Corey Brewer,SF,4.524390243902439,1.1829268292682926,2.024390243902439
Malcolm Brogdon,SG,10.226666666666668,4.226666666666667,2.84
Aaron Brooks,PG,4.953846153846154,1.9230769230769231,1.0615384615384615
Anthony Brown,SF,3.909090909090909,0.7272727272727273,3.0
Bobby Brown,PG,2.48,0.56,0.24
Jaylen Brown,SF,6.602564102564102,0.8205128205128205,2.8205128205128207
Nicolas Brussino,SF,2.7777777777777777,0.8703703703703703,1.7592592592592593
Reggie Bullock,SF,4.548387096774194,0.935483870967742,2.064516129032258
Trey Burke,PG,5.0,1.7543859649122806,0.8245614035087719
Alec Burks,SG,6.738095238095238,0.7142857142857143,2.857142857142857
Jimmy Butler,SF,23.894736842105264,5.4868421052631575,6.184210526315789
Bruno Caboclo,SF,1.5555555555555556,0.4444444444444444,1.1111111111111112
Jose Calderon,PG,3.4390243902439024,2.1463414634146343,1.804878048780488
Kentavious Caldwell-Pope,SG,13.776315789473683,2.539473684210526,3.263157894736842
Isaiah Canaan,SG,4.641025641025641,0.9487179487179488,1.2564102564102564
Clint Capela,C,12.584615384615384,0.9846153846153848,8.092307692307692
DeMarre Carroll,SF,8.86111111111111,1.0277777777777777,3.8194444444444446
Vince Carter,SF,8.027397260273972,1.821917808219178,3.1095890410958904
Michael Carter-Williams,PG,6.6,2.511111111111111,3.3777777777777778
Omri Casspi,SF,5.166666666666667,1.0277777777777777,3.111111111111111
Willie Cauley-Stein,C,8.146666666666667,1.0666666666666669,4.533333333333333
Tyson Chandler,C,8.446808510638299,0.6382978723404256,11.46808510638298
Wilson Chandler,SF,15.732394366197184,1.9859154929577465,6.464788732394366
Marquese Chriss,PF,9.182926829268292,0.7317073170731707,4.243902439024391
Rakeem Christmas,PF,2.034482758620689,0.1379310344827586,1.9310344827586208
Semaj Christon,PG,2.859375,2.03125,1.375
Ian Clark,SG,6.8441558441558445,1.1688311688311688,1.5844155844155845
Jordan Clarkson,SG,14.695121951219512,2.597560975609756,3.0
Norris Cole,PG,3.3076923076923075,1.0769230769230769,0.8461538461538461
Darren Collison,PG,13.235294117647058,4.588235294117647,2.25
Nick Collison,PF,1.65,0.6,1.5
Mike Conley,PG,20.5072463768116,6.27536231884058,3.5072463768115942
Pat Connaughton,SG,2.5128205128205128,0.717948717948718,1.3333333333333333
Quinn Cook,PG,5.642857142857143,1.8571428571428568,0.5
DeMarcus Cousins,C,26.97222222222222,4.611111111111111,11.069444444444445
Robert Covington,SF,12.8955223880597,1.5223880597014925,6.507462686567164
Allen Crabbe,SG,10.69620253164557,1.1772151898734178,2.848101265822785
Jamal Crawford,SG,12.292682926829269,2.597560975609756,1.5731707317073171
Jordan Crawford,SG,14.052631578947368,3.0,1.7894736842105263
Jae Crowder,SF,13.875,2.1527777777777777,5.763888888888889
Dante Cunningham,SF,6.590909090909091,0.5454545454545454,4.196969696969697
Seth Curry,PG,12.82857142857143,2.685714285714285,2.5428571428571427
Stephen Curry,PG,25.303797468354432,6.620253164556962,4.468354430379747
Troy Daniels,SG,8.223880597014926,0.6865671641791045,1.492537313432836
Anthony Davis,C,27.986666666666668,2.0933333333333333,11.813333333333333
Deyonta Davis,C,1.6111111111111112,0.0555555555555555,1.6666666666666667
Ed Davis,PF,4.3478260869565215,0.5869565217391305,5.282608695652174
Dewayne Dedmon,C,5.092105263157895,0.5789473684210527,6.5131578947368425
Sam Dekker,SF,6.545454545454546,0.987012987012987,3.688311688311688
Malcolm Delaney,PG,5.356164383561644,2.643835616438356,1.6986301369863013
Matthew Dellavedova,PG,7.592105263157895,4.697368421052632,1.9342105263157887
Luol Deng,SF,7.589285714285714,1.3214285714285714,5.267857142857143
DeMar DeRozan,SG,27.2972972972973,3.918918918918919,5.216216216216216
Cheick Diallo,PF,5.117647058823529,0.2352941176470588,4.294117647058823
Boris Diaw,PF,4.63013698630137,2.328767123287671,2.164383561643836
Gorgui Dieng,PF,9.951219512195122,1.9268292682926829,7.890243902439025
Spencer Dinwiddie,PG,7.322033898305085,3.135593220338983,2.7796610169491527
Toney Douglas,PG,4.875,2.333333333333333,2.5416666666666665
Goran Dragic,PG,20.315068493150687,5.794520547945205,3.808219178082192
Andre Drummond,C,13.641975308641976,1.0987654320987654,13.77777777777778
Jared Dudley,PF,6.78125,1.890625,3.515625
Mike Dunleavy,SF,5.188679245283019,0.9433962264150944,2.169811320754717
Kris Dunn,PG,3.756410256410256,2.41025641025641,2.128205128205128
Kevin Durant,SF,25.080645161290324,4.838709677419355,8.274193548387096
Jarell Eddie,SF,4.8,0.0,1.4
Henry Ellenson,PF,3.1578947368421053,0.3684210526315789,2.1578947368421053
Wayne Ellington,SG,10.451612903225806,1.1290322580645162,2.1451612903225805
Monta Ellis,SG,8.513513513513514,3.189189189189189,2.756756756756757
Joel Embiid,C,20.225806451612904,2.129032258064516,7.838709677419355
James Ennis,SF,6.703125,1.0,4.046875
Tyler Ennis,PG,4.30188679245283,1.6226415094339623,0.8679245283018868
Tyreke Evans,SF,10.275,3.1,3.425
Dante Exum,PG,6.242424242424242,1.696969696969697,2.0
Kenneth Faried,PF,9.62295081967213,0.9016393442622952,7.557377049180328
Jordan Farmar,PG,6.0,4.5,1.5
Derrick Favors,PF,9.52,1.12,6.1
Kay Felder,PG,3.952380952380953,1.380952380952381,0.9761904761904762
Cristiano Felicio,C,4.787878787878788,0.6060606060606061,4.712121212121212
Raymond Felton,PG,6.725,2.3875,2.7125
Yogi Ferrell,PG,10.043478260869565,3.739130434782609,2.4130434782608696
Dorian Finney-Smith,PF,4.320987654320987,0.8271604938271605,2.728395061728395
Bryn Forbes,SG,2.611111111111111,0.6388888888888888,0.6388888888888888
Evan Fournier,SG,17.16176470588235,2.9705882352941178,3.073529411764706
Randy Foye,SG,5.173913043478261,1.9565217391304348,2.246376811594203
Tim Frazier,PG,7.138461538461539,5.153846153846154,2.6615384615384614
Channing Frye,C,9.135135135135137,0.6081081081081081,3.918918918918919
Danilo Gallinari,SF,18.17460317460317,2.142857142857143,5.174603174603175
Langston Galloway,PG,7.905405405405405,1.2567567567567568,2.108108108108108
Patricio Garino,SG,0.0,0.0,1.4
Marc Gasol,C,19.54054054054054,4.567567567567568,6.243243243243243
Pau Gasol,C,12.375,2.34375,7.828125
Rudy Gay,SF,18.73333333333333,2.7333333333333334,6.333333333333333
Michael Gbinije,SG,0.4444444444444444,0.2222222222222222,0.3333333333333333
Alonzo Gee,SF,0.8461538461538461,0.4615384615384615,1.1538461538461535
Paul George,SF,23.666666666666668,3.3466666666666667,6.56
Marcus Georges-Hunt,SG,2.8,0.6,1.8
Jonathan Gibson,PG,6.235294117647059,1.5294117647058822,1.2941176470588236
Taj Gibson,PF,10.846153846153848,0.935897435897436,6.230769230769231
Manu Ginobili,SG,7.492753623188406,2.652173913043478,2.27536231884058
Rudy Gobert,C,14.037037037037036,1.1975308641975309,12.77777777777778
Archie Goodwin,SG,7.333333333333333,1.6,1.8666666666666667
Aaron Gordon,SF,12.7375,1.875,5.0625
Eric Gordon,SG,16.226666666666667,2.506666666666667,2.68
Marcin Gortat,C,10.768292682926829,1.475609756097561,10.353658536585366
Treveon Graham,SG,2.111111111111111,0.2222222222222222,0.8148148148148148
Jerami Grant,SF,5.4625,0.575,2.575
Jerian Grant,PG,5.873015873015873,1.9047619047619049,1.761904761904762
Danny Green,SG,7.308823529411764,1.8235294117647056,3.294117647058824
Draymond Green,PF,10.210526315789474,7.0131578947368425,7.881578947368421
Gerald Green,SF,5.574468085106383,0.7021276595744681,1.8085106382978724
JaMychal Green,PF,8.948051948051948,1.0909090909090908,7.064935064935065
Jeff Green,PF,9.246376811594205,1.173913043478261,3.101449275362319
Blake Griffin,PF,21.57377049180328,4.918032786885246,8.131147540983607
Justin Hamilton,C,6.90625,0.859375,4.09375
A.J. Hammons,C,2.1818181818181817,0.1818181818181818,1.6363636363636365
Tim Hardaway,SG,14.468354430379748,2.3037974683544302,2.835443037974684
James Harden,PG,29.08641975308642,11.185185185185183,8.135802469135802
Maurice Harkless,SF,10.03896103896104,1.155844155844156,4.428571428571429
Justin Harper,PF,4.0,0.6666666666666666,1.6666666666666667
Montrezl Harrell,C,9.086206896551724,1.103448275862069,3.775862068965517
Devin Harris,PG,6.723076923076923,2.0923076923076924,1.9538461538461536
Gary Harris,SG,14.929824561403509,2.8771929824561404,3.12280701754386
Joe Harris,SG,8.23076923076923,1.0384615384615383,2.826923076923077
Manny Harris,SG,2.0,0.5,2.25
Tobias Harris,PF,16.109756097560975,1.7317073170731707,5.073170731707317
Aaron Harrison,SG,0.2,0.6,0.6
Andrew Harrison,PG,5.902777777777778,2.75,1.8888888888888888
Udonis Haslem,C,1.8235294117647056,0.3529411764705882,2.117647058823529
Spencer Hawes,PF,6.2407407407407405,1.5,3.537037037037037
Gordon Hayward,SF,21.931506849315067,3.452054794520548,5.383561643835616
Gerald Henderson,SG,9.194444444444445,1.5555555555555556,2.5694444444444446
John Henson,C,6.758620689655173,0.9827586206896552,5.086206896551724
Juan Hernangomez,PF,4.919354838709677,0.4677419354838709,3.0161290322580645
Willy Hernangomez,C,8.152777777777779,1.3333333333333333,6.972222222222222
Mario Hezonja,SF,4.876923076923077,0.953846153846154,2.246153846153846
Roy Hibbert,C,4.604166666666667,0.4375,3.208333333333333
Buddy Hield,SG,10.560975609756095,1.475609756097561,3.2804878048780486
Nene Hilario,C,9.08955223880597,0.9701492537313432,4.1940298507462686
George Hill,PG,16.918367346938776,4.142857142857143,3.4081632653061225
Jordan Hill,C,1.7142857142857142,0.0,2.0
Solomon Hill,SF,7.0375,1.7625,3.8375
Darrun Hilliard,SG,3.2564102564102564,0.8461538461538461,0.8461538461538461
Jrue Holiday,PG,15.35820895522388,7.2835820895522385,3.9402985074626864
Justin Holiday,SG,7.670731707317073,1.2439024390243902,2.7439024390243905
Rondae Hollis-Jefferson,SF,8.653846153846153,1.9743589743589745,5.794871794871795
Richaun Holmes,C,9.807017543859647,1.0175438596491229,5.456140350877193
Rodney Hood,SG,12.677966101694915,1.6271186440677967,3.4237288135593222
Al Horford,C,14.0,4.955882352941177,6.823529411764706
Danuel House,SG,0.0,0.0,1.0
Dwight Howard,C,13.54054054054054,1.4054054054054057,12.702702702702704
Marcelo Huertas,PG,2.739130434782609,2.260869565217391,1.0434782608695652
Josh Huestis,PF,7.0,1.5,4.5
Kris Humphries,PF,4.589285714285714,0.5178571428571429,3.678571428571429
R.J. Hunter,SG,0.0,0.0,0.3333333333333333
Serge Ibaka,PF,14.848101265822784,0.9493670886075948,6.810126582278481
Andre Iguodala,SF,7.552631578947368,3.4473684210526314,4.0
Ersan Ilyasova,PF,13.060975609756095,1.7195121951219512,5.865853658536586
Joe Ingles,SF,7.085365853658536,2.731707317073171,3.1707317073170733
Brandon Ingram,SF,9.367088607594935,2.1012658227848102,4.012658227848101
Kyrie Irving,PG,25.22222222222222,5.805555555555555,3.1944444444444446
Jarrett Jack,PG,3.0,2.5,0.0
Demetrius Jackson,PG,2.0,0.6,0.8
Pierre Jackson,PG,4.375,2.375,1.125
Reggie Jackson,PG,14.461538461538462,5.1923076923076925,2.173076923076923
LeBron James,SF,26.405405405405407,8.72972972972973,8.64864864864865
Al Jefferson,C,8.106060606060606,0.8636363636363636,4.212121212121212
Richard Jefferson,SF,5.670886075949367,0.9873417721518988,2.556962025316456
John Jenkins,SG,1.75,0.25,0.25
Brandon Jennings,PG,7.1234567901234565,4.876543209876544,2.419753086419753
Jonas Jerebko,PF,3.8333333333333335,0.9102564102564102,3.5
Amir Johnson,PF,6.5,1.75,4.5625
Brice Johnson,PF,1.3333333333333333,0.3333333333333333,1.0
James Johnson,PF,12.828947368421051,3.631578947368421,4.934210526315789
Joe Johnson,SF,9.166666666666666,1.8461538461538465,3.102564102564102
Stanley Johnson,SF,4.402597402597403,1.3636363636363635,2.4545454545454546
Tyler Johnson,PG,13.726027397260276,3.191780821917808,4.013698630136986
Wesley Johnson,SF,2.735294117647059,0.3382352941176471,2.661764705882353
Nikola Jokic,C,16.726027397260275,4.917808219178082,9.835616438356164
Dahntay Jones,SF,9.0,1.0,2.0
Damian Jones,C,1.9,0.0,2.3
Derrick Jones,SF,5.25,0.375,2.46875
James Jones,SF,2.75,0.2916666666666667,0.7916666666666666
Terrence Jones,PF,10.814814814814817,1.0740740740740742,5.666666666666667
Tyus Jones,PG,3.4833333333333334,2.6,1.1166666666666667
DeAndre Jordan,C,12.703703703703704,1.1851851851851851,13.753086419753089
Cory Joseph,SG,9.25,3.3125,2.9375
Frank Kaminsky,C,11.653333333333334,2.16,4.48
Enes Kanter,C,14.34722222222222,0.9305555555555556,6.694444444444445
Ryan Kelly,PF,1.5625,0.5,1.125
Michael Kidd-Gilchrist,SF,9.17283950617284,1.4074074074074074,6.9753086419753085
Sean Kilpatrick,SG,13.128571428571428,2.242857142857143,4.0
Brandon Knight,SG,11.01851851851852,2.4074074074074074,2.185185185185185
Kyle Korver,SG,10.119402985074627,1.6417910447761197,2.791044776119403
Kosta Koufos,C,6.619718309859155,0.6619718309859155,5.676056338028169
Mindaugas Kuzminskas,SF,6.25,1.0147058823529411,1.8529411764705883
Skal Labissiere,PF,8.757575757575758,0.8181818181818182,4.909090909090909
Jeremy Lamb,SG,9.725806451612904,1.2096774193548387,4.258064516129032
Nicolas Laprovittola,PG,3.2777777777777777,1.5555555555555556,0.5555555555555556
Joffrey Lauvergne,PF-C,5.357142857142857,1.0,3.585714285714286
Zach LaVine,SG,18.91489361702128,2.9574468085106385,3.382978723404255
Ty Lawson,PG,9.869565217391305,4.855072463768116,2.5942028985507246
Jake Layman,SF,2.2285714285714286,0.3142857142857143,0.6857142857142857
Courtney Lee,SG,10.844155844155845,2.324675324675325,3.3766233766233764
David Lee,PF,7.291139240506329,1.5696202531645569,5.569620253164557
Alex Len,C,7.961038961038961,0.5714285714285714,6.623376623376624
Kawhi Leonard,SF,25.513513513513512,3.5135135135135136,5.8108108108108105
Meyers Leonard,PF,5.418918918918919,0.9594594594594594,3.189189189189189
Jon Leuer,PF,10.226666666666668,1.48,5.36
Caris LeVert,SF,8.210526315789474,1.9298245614035088,3.298245614035088
DeAndre Liggins,SG,2.4516129032258065,0.8709677419354839,1.7419354838709675
Damian Lillard,PG,26.986666666666668,5.8533333333333335,4.906666666666666
Jeremy Lin,PG,14.52777777777778,5.111111111111111,3.75
Shaun Livingston,PG,5.118421052631579,1.8289473684210529,1.986842105263158
Shawn Long,C,8.222222222222221,0.7222222222222222,4.722222222222222
Kevon Looney,C,2.547169811320755,0.5471698113207547,2.339622641509434
Brook Lopez,C,20.52,2.3466666666666667,5.373333333333333
Robin Lopez,C,10.358024691358024,0.9876543209876544,6.407407407407407
Kevin Love,PF,19.03333333333333,1.933333333333333,11.1
Kyle Lowry,PG,22.4,6.95,4.8
John Lucas,PG,0.4,0.2,0.0
Timothe Luwawu-Cabarrot,SF,6.449275362318841,1.0869565217391304,2.1594202898550723
Trey Lyles,PF,6.197183098591549,0.9859154929577464,3.309859154929577
Shelvin Mack,PG,7.818181818181818,2.8,2.327272727272727
Ian Mahinmi,C,5.580645161290323,0.6129032258064516,4.838709677419355
Thon Maker,C,3.9649122807017534,0.4035087719298245,2.0
Boban Marjanovic,C,5.457142857142857,0.2571428571428571,3.7142857142857135
Jarell Martin,PF,3.928571428571429,0.1904761904761904,3.857142857142857
Wesley Matthews,SG,13.506849315068491,2.8767123287671232,3.547945205479452
Luc Mbah,SF,6.05,0.4875,2.175
James Michael,PF,2.826923076923077,0.3269230769230769,1.7307692307692308
Patrick McCaw,SG,3.971830985915493,1.0845070422535212,1.4225352112676055
Sheldon McClellan,SG,3.0,0.5,1.1333333333333333
C.J. McCollum,SG,22.9625,3.5625,3.6375
T.J. McConnell,PG,6.864197530864198,6.592592592592593,3.098765432098765
Chris McCullough,PF,2.25,0.125,1.1875
K.J. McDaniels,SF,4.204081632653061,0.2653061224489796,1.673469387755102
Doug McDermott,SF,8.969696969696969,0.8787878787878788,2.712121212121212
JaVale McGee,C,6.12987012987013,0.2207792207792207,3.168831168831169
Rodney McGruder,SG,6.371794871794871,1.5897435897435896,3.2948717948717947
Ben McLemore,SG,8.114754098360656,0.8360655737704918,2.1311475409836067
Jordan McRae,SG,4.351351351351352,0.5135135135135135,1.0810810810810811
Josh McRoberts,PF,4.863636363636363,2.272727272727273,3.363636363636364
Jodie Meeks,SG,9.083333333333334,1.25,2.138888888888889
Salah Mejri,C,2.9178082191780823,0.1917808219178082,4.219178082191781
Jordan Mickey,PF,1.52,0.28,1.36
Khris Middleton,SF,14.689655172413794,3.413793103448276,4.241379310344827
C.J. Miles,SF,10.723684210526317,0.631578947368421,3.013157894736842
Mike Miller,SF,1.4,1.1,1.95
Patty Mills,PG,9.4875,3.5,1.775
Elijah Millsap,SG,1.5,0.5,3.0
Paul Millsap,PF,18.05797101449276,3.652173913043478,7.72463768115942
Nikola Mirotic,PF,10.628571428571428,1.0714285714285714,5.485714285714286
Greg Monroe,C,11.74074074074074,2.308641975308642,6.567901234567901
E'Twaun Moore,SG,9.58904109589041,2.246575342465753,2.0821917808219177
Marcus Morris,SF,13.9873417721519,2.0253164556962027,4.632911392405063
Markieff Morris,PF,13.986842105263158,1.6578947368421053,6.473684210526316
Anthony Morrow,SG,5.530612244897959,0.5102040816326531,0.6326530612244898
Donatas Motiejunas,PF,4.411764705882353,1.0,2.9705882352941178
Timofey Mozgov,C,7.425925925925926,0.7962962962962963,4.888888888888889
Emmanuel Mudiay,PG,10.963636363636365,3.945454545454545,3.2363636363636363
Shabazz Muhammad,SF,9.897435897435898,0.4487179487179487,2.8205128205128207
Dejounte Murray,PG,3.421052631578948,1.263157894736842,1.105263157894737
Jamal Murray,SG,9.890243902439025,2.073170731707317,2.609756097560976
Mike Muscala,C,6.214285714285714,1.3571428571428572,3.4285714285714284
Larry Nance,PF,7.126984126984127,1.5238095238095235,5.857142857142857
Shabazz Napier,PG,4.113207547169812,1.2641509433962264,1.150943396226415
Maurice Ndour,PF,3.0625,0.25,2.0
Gary Neal,SG,2.0,0.5,0.5
Jameer Nelson,PG,9.16,5.133333333333334,2.56
Raul Neto,PG,2.5,0.85,0.75
Georges Niang,PF,0.9130434782608696,0.217391304347826,0.7391304347826086
Andrew Nicholson,PF,2.631578947368421,0.2631578947368421,1.605263157894737
Joakim Noah,C,5.043478260869565,2.239130434782609,8.73913043478261
Nerlens Noel,C,8.72549019607843,0.9803921568627452,5.764705882352941
Lucas Nogueira,C,4.43859649122807,0.7368421052631579,4.2631578947368425
Steve Novak,PF,0.625,0.0,0.375
Dirk Nowitzki,PF,14.24074074074074,1.5185185185185186,6.537037037037037
Jusuf Nurkic,C,10.184615384615384,1.892307692307692,7.184615384615385
David Nwaba,SG,6.0,0.7,3.1
Johnny O'Bryant,PF,3.4545454545454546,0.5454545454545454,1.7272727272727273
Kyle O'Quinn,C,6.278481012658228,1.481012658227848,5.556962025316456
Daniel Ochefu,C,1.263157894736842,0.1578947368421052,1.1578947368421053
Jahlil Okafor,C,11.8,1.16,4.8
Victor Oladipo,SG,15.92537313432836,2.626865671641791,4.343283582089552
Kelly Olynyk,C,9.04,1.9733333333333327,4.8
Arinze Onuaku,C,0.5,0.25,0.75
Chinanu Onuaku,C,2.8,0.6,2.0
Kelly Oubre,SF,6.341772151898734,0.5949367088607594,3.2911392405063293
Zaza Pachulia,C,6.085714285714285,1.8857142857142857,5.857142857142857
Georgios Papagiannis,C,5.636363636363637,0.9090909090909092,3.909090909090909
Jabari Parker,PF,20.09803921568628,2.784313725490196,6.15686274509804
Tony Parker,PG,10.126984126984128,4.523809523809524,1.7936507936507935
Chandler Parsons,SF,6.176470588235294,1.6176470588235294,2.4705882352941178
Lamar Patterson,SG,1.8,1.2,1.4
Patrick Patterson,PF,6.846153846153846,1.1692307692307693,4.476923076923077
Chris Paul,PG,18.098360655737704,9.229508196721312,4.983606557377049
Adreian Payne,PF,3.5,0.3888888888888889,1.8333333333333333
Cameron Payne,PG,5.161290322580645,1.7741935483870968,1.5483870967741935
Elfrid Payton,PG,12.75609756097561,6.451219512195122,4.719512195121951
Gary Payton,PG,3.333333333333333,2.1666666666666665,2.0
Paul Pierce,SF,3.24,0.4,1.92
Marshall Plumlee,C,1.9047619047619049,0.4761904761904761,2.4285714285714284
Mason Plumlee,C,10.395061728395062,3.506172839506173,7.481481481481482
Miles Plumlee,C,2.511111111111111,0.4666666666666667,2.111111111111111
Jakob Poeltl,C,3.055555555555556,0.2222222222222222,3.055555555555556
Otto Porter,SF,13.4375,1.5125,6.4375
Bobby Portis,PF,6.828125,0.546875,4.625
Kristaps Porzingis,PF,18.12121212121212,1.4696969696969695,7.196969696969697
Dwight Powell,C,6.701298701298701,0.6363636363636364,3.9740259740259742
Norman Powell,SG,8.368421052631579,1.0789473684210529,2.210526315789474
Alex Poythress,PF,10.666666666666666,0.8333333333333334,4.833333333333333
Ronnie Price,PG,1.0,1.2857142857142858,0.7857142857142857
Tim Quarterman,SG,1.9375,0.6875,0.875
Chasson Randle,PG,5.269230769230769,1.3076923076923077,1.2307692307692308
Julius Randle,PF,13.175675675675675,3.5675675675675675,8.594594594594595
Zach Randolph,PF,14.082191780821915,1.6712328767123288,8.191780821917808
J.J. Redick,SG,15.038461538461538,1.4102564102564104,2.1923076923076925
Willie Reed,C,5.267605633802817,0.3661971830985915,4.676056338028169
Josh Richardson,SG,10.169811320754716,2.641509433962264,3.169811320754717
Malachi Richardson,SG,3.590909090909091,0.5,1.0454545454545454
Austin Rivers,SG,12.013513513513514,2.756756756756757,2.175675675675676
Andre Roberson,SF,6.6075949367088604,1.0,5.0886075949367084
Brian Roberts,PG,3.463414634146341,1.2682926829268293,0.951219512195122
Glenn Robinson,SF,6.072463768115942,0.6811594202898551,3.550724637681159
Thomas Robinson,PF,5.020833333333333,0.6458333333333334,4.645833333333333
Sergio Rodriguez,PG,7.794117647058823,5.0588235294117645,2.3088235294117645
Rajon Rondo,PG,7.797101449275362,6.681159420289855,5.144927536231884
Derrick Rose,PG,18.03125,4.421875,3.84375
Terrence Ross,SF,11.0,1.1282051282051282,2.6538461538461537
Terry Rozier,PG,5.54054054054054,1.7702702702702702,3.0675675675675675
Ricky Rubio,PG,11.146666666666668,9.093333333333334,4.066666666666666
Damjan Rudez,SF,1.8222222222222224,0.4444444444444444,0.5555555555555556
Brandon Rush,SG,4.191489361702128,0.9574468085106383,2.106382978723404
D'Angelo Russell,PG,15.61904761904762,4.809523809523809,3.523809523809524
Domantas Sabonis,PF,5.91358024691358,1.0123456790123455,3.54320987654321
Larry Sanders,C,0.8,0.0,0.8
Dario Saric,PF,12.839506172839506,2.246913580246914,6.333333333333333
Tomas Satoransky,SG,2.701754385964912,1.6140350877192982,1.456140350877193
Dennis Schroder,PG,17.89873417721519,6.316455696202532,3.1392405063291138
Luis Scola,PF,5.111111111111111,1.0277777777777777,3.861111111111111
Mike Scott,PF,2.5,0.9444444444444444,2.055555555555556
Thabo Sefolosha,SF,7.161290322580645,1.7258064516129032,4.354838709677419
Wayne Selden,SG,5.071428571428571,0.9285714285714286,1.1428571428571428
Kevin Seraphin,PF,4.73469387755102,0.4693877551020408,2.897959183673469
Ramon Sessions,PG,6.24,2.58,1.46
Iman Shumpert,SG,7.4605263157894735,1.4342105263157894,2.881578947368421
Pascal Siakam,PF,4.163636363636364,0.3090909090909091,3.363636363636364
Jonathon Simmons,SG,6.1923076923076925,1.6153846153846154,2.051282051282051
Kyle Singler,SF,2.75,0.28125,1.5
Marcus Smart,SG,10.569620253164556,4.6075949367088604,3.873417721518988
Ish Smith,PG,9.358024691358024,5.160493827160494,2.9012345679012346
J.R. Smith,SG,8.560975609756097,1.5121951219512195,2.756097560975609
Jason Smith,C,5.675675675675675,0.5,3.4864864864864864
Tony Snell,SG,8.5375,1.2,3.1
Marreese Speights,C,8.670731707317072,0.8048780487804879,4.548780487804878
Tiago Splitter,C,4.875,0.5,2.75
Nik Stauskas,SG,9.45,2.35,2.825
Lance Stephenson,SG,6.777777777777778,3.2777777777777777,2.888888888888889
Jarnell Stokes,C,1.5,1.0,1.0
Diamond Stone,C,1.4285714285714286,0.0,0.8571428571428571
